word,frequency,sentiment
proximas,1,negative
compreie,1,negative
sobe,1,negative
segurar,3,negative
reimbo,1,negative
esclarecido,2,negative
serei,2,negative
rreais,1,negative
produro,3,negative
arrebentou,1,negative
desfez,2,negative
pesquisaria,1,negative
preco,9,negative
gota,4,negative
ac,3,negative
nemchegou,1,negative
gerada,1,negative
chamei,1,negative
ifone,1,negative
andróides,1,negative
desavisado,1,negative
chines,3,negative
azulpreto,1,negative
azulvermelho,1,negative
aplicativosnao,1,negative
watsapp,1,negative
videos,1,negative
chamadas,1,negative
yokai,2,negative
pros,7,negative
espada,3,negative
macaco,2,negative
pelúcia,11,negative
urso,4,negative
desenvolver,1,negative
escola,1,negative
retirado,2,negative
nãona,1,negative
bonitoe,1,negative
pecima,1,negative
qualidadecom,1,negative
engrugidase,1,negative
acessível,1,negative
chegarestou,1,negative
negativando,1,negative
obriga,4,negative
sentindo,4,negative
trouxa,1,negative
defeitoai,1,negative
recarragado,1,negative
cordas,4,negative
vivo,6,negative
música,8,negative
inviável,4,negative
prazoisso,1,negative
conferência,3,negative
quantos,1,negative
andam,1,negative
acreditando,1,negative
gerando,3,negative
atenciosamemte,6,negative
canetas,7,negative
auricular,1,negative
cerca,3,negative
rachada,7,negative
pedaço,3,negative
airecomendo,1,negative
enganaçao,1,negative
desrespeiro,1,negative
inaceitavel,1,negative
agirem,1,negative
lamental,1,negative
assistida,1,negative
cobriria,2,negative
quadrados,3,negative
correspondente,3,negative
aproximadamente,2,negative
imponente,1,negative
improvisar,2,negative
colocando,3,negative
ajudaram,3,negative
crúcis,1,negative
vindo,18,negative
cartascontas,2,negative
particulares,2,negative
dispositivos,2,negative
confirmando,3,negative
compatibilidae,2,negative
invicta,7,negative
diver,4,negative
specialty,2,negative
syb,2,negative
rebites,1,negative
gastar,1,negative
pessypara,1,negative
vendê,1,negative
unid,11,negative
estaria,10,negative
mochilas,15,negative
comprido,3,negative
lese,1,negative
microfibra,22,negative
perolla,1,negative
abrirei,1,negative
formulário,2,negative
calças,4,negative
plásticas,4,negative
calça,3,negative
plástica,2,negative
subiu,1,negative
vence,2,negative
obrigar,1,negative
obedecido,1,negative
série,2,negative
espadas,4,negative
minicraft,2,negative
adquiridas,2,negative
vendidas,2,negative
pagas,4,negative
autênticidade,1,negative
responsabilizando,1,negative
manchinha,1,negative
recebermos,1,negative
reclamamos,1,negative
pareceiro,1,negative
word,1,negative
toneer,1,negative
clio,1,negative
tanta,3,negative
detalhado,2,negative
conjuntos,18,negative
raspada,1,negative
frouxos,2,negative
prometida,3,negative
avençado,1,negative
denunciar,1,negative
split,2,negative
estilo,2,negative
consul,3,negative
ipi,1,negative
origina,1,negative
completasse,1,negative
derramar,1,negative
cobertores,15,negative
medicine,4,negative
slam,4,negative
ball,4,negative
liveup,4,negative
ls,4,negative
materias,4,negative
optou,1,negative
proprio,2,negative
quiseram,2,negative
salvas,1,negative
app,8,negative
correi,2,negative
caras,3,negative
resp,3,negative
digitais,1,negative
tesourae,1,negative
amassadosendo,1,negative
falante,5,negative
ruídos,2,negative
xiados,1,negative
vida,9,negative
mídia,1,negative
corrompidaperdi,1,negative
inutilizei,1,negative
incapacitado,1,negative
devolvêla,1,negative
enviassem,3,negative
nã,2,negative
desgastada,1,negative
nenbuma,1,negative
remendos,1,negative
msn,1,negative
qto,6,negative
ocupados,2,negative
forçar,1,negative
entorta,1,negative
grgr,1,negative
atingiu,5,negative
pomada,2,negative
assaduras,1,negative
adulto,8,negative
comentando,1,negative
simplesisso,1,negative
terceirizar,1,negative
direta,2,negative
comercialização,1,negative
gf,1,negative
gfs,1,negative
quebradasnão,1,negative
responsaveis,1,negative
servem,1,negative
ecompativel,1,negative
vdd,4,negative
brincadeira,3,negative
oval,1,negative
espátulas,1,negative
frideira,1,negative
recibi,7,negative
proibida,2,negative
baseado,2,negative
chinamate,1,negative
afim,1,negative
rompi,1,negative
detalhadamente,1,negative
aparente,6,negative
doisrecebi,2,negative
entreguepreciso,1,negative
colocálo,1,negative
lombo,1,negative
burro,1,negative
desculpas,2,negative
melhorem,2,negative
taca,2,negative
náo,3,negative
pronto,3,negative
tacas,2,negative
joyce,1,negative
irão,4,negative
homem,5,negative
defeitoa,1,negative
chora,1,negative
proponho,1,negative
imaginamos,1,negative
radio,1,negative
físico,2,negative
infeli,1,negative
profissinal,1,negative
recomendou,1,negative
escolheu,2,negative
incompetente,1,negative
camelôs,2,negative
dificuldades,8,negative
ffinalizado,2,negative
erradocor,1,negative
agr,3,negative
reclamacao,4,negative
proximo,2,negative
direitopois,1,negative
agile,1,negative
corretomas,1,negative
modeloano,1,negative
concluída,1,negative
vasos,4,negative
vaso,2,negative
cegado,1,negative
justificar,5,negative
ocorrencia,2,negative
consequente,2,negative
fretetive,1,negative
aceitam,2,negative
trêsgostaria,3,negative
vira,3,negative
incompatibilidade,4,negative
ajustes,4,negative
páginas,4,negative
aff,3,negative
terminando,1,negative
leitura,2,negative
eo,1,negative
enganadores,2,negative
mentiros,2,negative
traseira,2,negative
péssimas,3,negative
identifiquei,1,negative
rigoroso,2,negative
terceiros,5,negative
enfase,1,negative
cumpririam,2,negative
perfuração,1,negative
camêra,1,negative
obrigatório,1,negative
preenchimento,1,negative
piada,1,negative
produtoestou,1,negative
livros,10,negative
suplementos,4,negative
oláo,1,negative
possibilita,3,negative
vêse,1,negative
atrasados,3,negative
pedidomais,2,negative
sobrou,2,negative
levando,2,negative
cha,2,negative
puro,6,negative
conservantes,1,negative
corantes,1,negative
menta,1,negative
contem,3,negative
conservante,1,negative
padronizados,1,negative
rastreabilidade,2,negative
prestação,4,negative
entregariam,1,negative
atrasei,1,negative
volto,10,negative
cachorrinhos,1,negative
terminar,2,negative
umproduto,1,negative
correiomuito,1,negative
ruimainda,1,negative
elogiosodiei,1,negative
nude,1,negative
extensor,4,negative
questionamentos,3,negative
limite,6,negative
consulta,1,negative
ferros,3,negative
desconfio,2,negative
calçado,1,negative
solado,1,negative
tivessem,1,negative
avri,2,negative
lambuzado,1,negative
trocacomeçou,2,negative
enrolaçãotamanha,2,negative
convergência,2,negative
correção,1,negative
poucos,3,negative
aquecendo,1,negative
recebia,2,negative
avaliado,1,negative
preparado,2,negative
atravessar,1,negative
omega,1,negative
mandaro,1,negative
amora,1,negative
miura,1,negative
pravisão,1,negative
transformador,5,negative
btu,1,negative
mr,1,negative
sexta,3,negative
achamos,1,negative
desfavorável,1,negative
sampa,1,negative
gonçalo,6,negative
nordeste,1,negative
gonçaloenfim,1,negative
aquilo,5,negative
babyliss,1,negative
inmetro,7,negative
pecas,8,negative
usao,1,negative
desagradavel,1,negative
instalado,6,negative
retitalo,1,negative
vantagem,1,negative
falsa,2,negative
vectra,1,negative
espátula,2,negative
inox,10,negative
grato,5,negative
jean,2,negative
lotado,4,negative
sombra,4,negative
conheço,3,negative
inadimissivel,1,negative
fere,1,negative
faxinla,1,negative
guedes,1,negative
sc,2,negative
devolta,1,negative
relacao,1,negative
cadeirinha,1,negative
trampolim,1,negative
pilates,1,negative
revoltante,1,negative
aaguardando,1,negative
respost,1,negative
logotipo,1,negative
savana,2,negative
duração,1,negative
parace,1,negative
cobriu,5,negative
xxxxxxxxxxxxx,2,negative
fale,3,negative
conosco,2,negative
encerram,1,negative
bomo,1,negative
derem,5,negative
justica,4,negative
droga,1,negative
creatinas,1,negative
shakeira,1,negative
profundamente,3,negative
vitaminas,2,negative
rodinhas,10,negative
edentificado,1,negative
vêm,5,negative
itensfico,5,negative
colocarem,5,negative
divide,4,negative
envios,4,negative
separados,10,negative
notificado,4,negative
satifez,1,negative
etb,1,negative
telefonema,2,negative
checando,1,negative
incluso,3,negative
riscadas,4,negative
polos,1,negative
corroída,1,negative
ácido,1,negative
formalizei,3,negative
alias,8,negative
meum,1,negative
explicado,1,negative
legível,1,negative
descascar,3,negative
chegam,4,negative
sorvete,2,negative
tranquilidade,1,negative
cavalinho,1,negative
universais,2,negative
encaixapessimo,1,negative
aprovação,2,negative
verem,1,negative
divergências,5,negative
cadastrais,1,negative
seda,1,negative
confecção,2,negative
categoria,3,negative
esgaçadas,1,negative
deixado,5,negative
avariada,1,negative
entregadora,2,negative
motivos,2,negative
pessoais,1,negative
anunciadoe,1,negative
compatíveljá,1,negative
aranha,2,negative
ouve,4,negative
comparei,2,negative
esperanças,1,negative
enfeite,1,negative
eou,2,negative
danfe,1,negative
incensários,1,negative
mercaduria,1,negative
fue,1,negative
recibida,1,negative
ligan,1,negative
colocan,1,negative
confunde,1,negative
absorve,3,negative
umidade,3,negative
presidência,1,negative
presenteinfelizmente,3,negative
disponibilizar,2,negative
resta,4,negative
conferi,2,negative
alongamento,1,negative
cílios,1,negative
diante,4,negative
reconhecendo,1,negative
bases,5,negative
guarda,4,negative
sol,3,negative
recomentar,1,negative
estabelecidos,1,negative
falado,1,negative
abusivo,24,negative
tenhi,1,negative
whatsapp,2,negative
similiar,1,negative
inganosa,1,negative
dataapós,1,negative
dataele,1,negative
autorizadoa,1,negative
jatai,1,negative
cuidada,1,negative
sitehoje,4,negative
berrando,1,negative
concursado,1,negative
detonado,1,negative
dimensões,3,negative
desepcionado,1,negative
preocupação,3,negative
mantem,6,negative
fainda,1,negative
demai,1,negative
przo,1,negative
gigante,2,negative
atrasar,4,negative
lição,1,negative
mesinha,2,negative
recomento,7,negative
queriam,1,negative
convencer,1,negative
sorte,3,negative
lavagem,2,negative
deficiência,1,negative
receberfoi,1,negative
antena,2,negative
dbi,1,negative
reclama,3,negative
plafon,6,negative
metadecomprei,2,negative
pedidonão,1,negative
rosas,3,negative
vermelhas,3,negative
descartável,7,negative
explica,2,negative
gelada,1,negative
tab,1,negative
grupo,1,negative
shimano,1,negative
claris,1,negative
san,1,negative
correte,1,negative
cubos,2,negative
fsltou,2,negative
matelasada,2,negative
tentaram,6,negative
més,1,negative
inviabiliza,1,negative
régua,1,negative
medidora,1,negative
escala,1,negative
utilidade,2,negative
distância,1,negative
metro,3,negative
pç,2,negative
nãfo,1,negative
mesmouma,1,negative
precisamente,1,negative
ponteiros,1,negative
análogico,1,negative
pararam,1,negative
massageador,6,negative
pfv,1,negative
viagemdas,1,negative
salva,1,negative
rodinha,1,negative
tortaarrebite,1,negative
froxa,1,negative
melhorado,1,negative
sufocado,1,negative
quimica,1,negative
cáqui,1,negative
parw,3,negative
chicote,2,negative
umagostaria,2,negative
karsten,1,negative
tolhas,1,negative
estranhei,1,negative
jogoquero,2,negative
lesadasou,2,negative
antiga,4,negative
confortávelsolicitei,2,negative
impecável,1,negative
posse,1,negative
desempenho,2,negative
retido,1,negative
abrisse,1,negative
ficado,1,negative
acompanhamento,4,negative
interferir,1,negative
culpou,1,negative
permitir,2,negative
quantas,2,negative
levado,2,negative
manifestar,2,negative
irritado,2,negative
suellen,2,negative
avelã,1,negative
palha,3,negative
acionarei,2,negative
proconsp,1,negative
faculdade,1,negative
marmitatranstorno,1,negative
marmita,1,negative
registrado,2,negative
tvs,2,negative
euro,4,negative
rose,4,negative
qi,4,negative
stand,3,negative
mosquiteiros,6,negative
alicate,6,negative
sombrancelhas,7,negative
pididos,1,negative
salvatore,1,negative
qualidadea,3,negative
coloquri,1,negative
camisas,2,negative
sociais,3,negative
marido,2,negative
pesadas,1,negative
tortapéssima,1,negative
anunciadosou,2,negative
devolvermos,1,negative
protocolo,13,negative
tiveram,5,negative
devolveria,1,negative
regularização,6,negative
sentilo,1,negative
morno,1,negative
sentir,1,negative
permanentemente,1,negative
inflaveis,3,negative
esquerdomotorista,1,negative
pareciam,2,negative
feitas,4,negative
entrga,1,negative
sartifeito,1,negative
pesada,2,negative
corpo,5,negative
tompa,1,negative
fracas,4,negative
portal,1,negative
direcionam,1,negative
ausente,1,negative
itensentretanto,2,negative
parceiras,5,negative
arrasta,3,negative
tantas,1,negative
importância,1,negative
retor,1,negative
pelícola,2,negative
asus,5,negative
selfie,5,negative
roupinha,3,negative
ballet,1,negative
camisetinha,1,negative
unicórnios,1,negative
loha,1,negative
alvez,1,negative
chegochegou,1,negative
terceiro,7,negative
terceirizada,1,negative
lannisterespero,1,negative
intacto,3,negative
funcionacoloquei,1,negative
aspirador,7,negative
ascendedor,1,negative
cigarros,1,negative
conectado,4,negative
funcionaembora,1,negative
entregadores,2,negative
largam,2,negative
espelhos,6,negative
horror,2,negative
melhorum,1,negative
rasga,1,negative
mor,1,negative
saberei,1,negative
qndo,1,negative
comigomas,1,negative
tdos,1,negative
entreguetem,1,negative
escolhidoquero,1,negative
vocêssendo,1,negative
realizadas,1,negative
restituição,8,negative
targaryene,10,negative
banquetas,5,negative
melhorbom,1,negative
comparado,2,negative
últimos,1,negative
demonstrativo,2,negative
va,6,negative
extender,2,negative
bercinho,2,negative
busca,6,negative
expectativae,1,negative
estrgado,1,negative
encomendado,5,negative
erra,1,negative
curiosoou,1,negative
arejador,2,negative
articulado,2,negative
tensao,1,negative
apresentei,1,negative
demonstrado,2,negative
responderan,1,negative
obd,1,negative
cabia,2,negative
balançado,1,negative
vá,1,negative
aguarda,2,negative
incompativel,1,negative
deskjet,4,negative
numeração,4,negative
impermeaveis,1,negative
ciano,9,negative
cea,7,negative
cyan,4,negative
serie,6,negative
vencida,2,negative
atingido,1,negative
fortalezace,1,negative
preencho,1,negative
reckamacao,6,negative
vazamento,4,negative
conexões,2,negative
expansão,2,negative
mause,1,negative
elefantinho,3,negative
enviase,2,negative
devolvesse,2,negative
fujam,2,negative
colocou,2,negative
emitiu,5,negative
exclarecese,2,negative
totalidade,6,negative
reparador,1,negative
brisas,1,negative
contexto,1,negative
burra,2,negative
ignorante,2,negative
segundafeira,3,negative
providencia,5,negative
atrapalhou,1,negative
deplastico,2,negative
noseclean,2,negative
anida,1,negative
made,3,negative
in,3,negative
vergonhasempre,1,negative
verificasse,2,negative
esperaria,1,negative
facial,2,negative
antiidade,2,negative
vibração,2,negative
harmonização,2,negative
energy,2,negative
compreiestou,1,negative
proxima,1,negative
soltar,3,negative
beijos,1,negative
gaveta,1,negative
comumente,1,negative
chama,2,negative
lampada,4,negative
têlo,1,negative
antecipar,1,negative
eventuais,1,negative
imprevistos,1,negative
feitoja,1,negative
anatomia,1,negative
dente,1,negative
end,1,negative
hor,1,negative
bijuteria,1,negative
envioume,1,negative
perguntandome,1,negative
monitoram,1,negative
manchada,1,negative
comunicando,2,negative
faltar,2,negative
grave,8,negative
empacotamento,2,negative
curvada,1,negative
menorah,2,negative
receberei,16,negative
cumprirem,1,negative
campinas,1,negative
capazes,1,negative
trate,1,negative
anão,1,negative
furioso,1,negative
marquei,1,negative
finalizou,1,negative
advogado,2,negative
furada,3,negative
mia,1,negative
atualizado,5,negative
diariamente,1,negative
trio,2,negative
decorativoso,2,negative
plastificadopropaganda,2,negative
enganosaqueria,2,negative
grampos,3,negative
opçao,2,negative
